Timestamp,Right_X,Right_Y,Left_X,Left_Y,Fixation_Start,Fixation_End
1699222499.177825,0.938959002494812,0.0673184022307396,0.9299554824829102,0.06428491324186325,True,False
1699222499.1939788,0.9395501017570496,0.06810243427753447,0.918695032596588,0.06597765535116196,False,False
1699222499.211519,0.9416221976280212,0.08514994382858276,0.9156392812728882,0.05154196545481682,False,False
1699222499.227314,0.9386160373687744,0.0853298231959343,0.9211692214012146,0.04791057854890824,False,False
1699222499.244739,0.9347532391548156,0.07188171148300171,0.9211692214012146,0.04791057854890824,False,False
1699222499.2606301,0.9416670203208924,0.06937544047832489,0.9216590523719788,0.045503269881010056,False,False
1699222499.27795,0.9390107989311218,0.07032554596662521,0.9216590523719788,0.045503269881010056,False,False
1699222499.2940214,0.937281847000122,0.07023327797651291,0.9213356971740724,0.054347671568393714,False,False
1699222499.311481,0.9392724037170409,0.07398740947246553,0.9213356971740724,0.054347671568393714,False,False
1699222499.327192,0.9418433904647828,0.07107891142368318,0.9256685972213744,0.06278059631586075,False,False
1699222499.344667,0.9414870738983154,0.07348674535751343,0.9256685972213744,0.06278059631586075,False,False
1699222499.3606699,0.9354038834571838,0.07850237935781479,0.9222578406333924,0.06411860883235931,False,False
1699222499.3778038,0.933893084526062,0.081890769302845,0.9222578406333924,0.06411860883235931,False,False
1699222499.394521,0.9354981184005736,0.08355270326137543,0.9180351495742798,0.08126241713762282,False,False
1699222499.411364,0.940055012702942,0.09152092039585114,0.9188256859779358,0.08055862784385681,False,False
1699222499.427326,0.9391993880271912,0.09319138526916504,0.9280825853347778,0.07650680094957353,False,False
1699222499.44478,0.9388830065727234,0.07557833939790726,0.9323611855506896,0.07498932629823685,False,True
1699222499.460613,0.9384025931358336,0.06451099365949631,0.9252392053604126,0.06329347938299179,False,False
1699222499.478236,0.9343093633651732,0.07302166521549225,0.9252392053604126,0.06329347938299179,False,False
1699222499.4939241,0.937577188014984,0.07834899425506593,0.9193480014801024,0.04455415159463882,False,False
1699222499.51155,0.9416444897651672,0.0708215981721878,0.9193480014801024,0.04455415159463882,False,False
1699222499.5270429,0.9432125091552734,0.07540477067232132,0.9238544702529908,0.07337205857038498,False,False
1699222499.544456,0.9392672181129456,0.09438812732696532,0.9238544702529908,0.07337205857038498,False,False
1699222499.560433,0.9342408776283264,0.09158150106668472,0.9304575324058532,0.05377277731895447,False,False
1699222499.578101,0.8449216485023499,0.04551492258906365,0.9304575324058532,0.05377277731895447,False,False
1699222499.5939982,0.6462092995643616,-0.0002566799230407924,0.6853360533714294,-0.003202577354386449,False,False
1699222499.610066,0.4982579946517944,-0.016639089211821556,0.5936936140060425,-0.02558640949428081,False,False
1699222499.626888,0.10344111174345016,0.09595870226621628,0.3997838497161865,-0.07294919341802597,False,False
1699222499.644161,0.1050477847456932,0.09366687387228012,0.08209095150232315,0.07158130407333374,False,False
1699222499.660558,0.09768563508987428,0.07969508320093155,0.08639338612556458,0.06788644194602966,False,False
1699222499.6780686,0.09600189328193663,0.0750095322728157,0.0877629742026329,0.06671026349067688,False,False
1699222499.6938171,0.10119043290615083,0.08959022909402847,0.09930764138698578,0.08266884833574295,False,False
1699222499.711106,0.09948164969682692,0.09621408581733704,0.10079558193683624,0.08187741786241531,True,False
1699222499.7272918,0.09840570390224457,0.09516079723834993,0.09674347192049026,0.08446767926216125,False,False
1699222499.744738,0.10307180136442183,0.08648739010095596,0.0922800824046135,0.0957246869802475,False,False
1699222499.7604392,0.10477758198976517,0.08655281364917755,0.08811987936496735,0.09225907921791077,False,False
1699222499.7776818,0.0969676673412323,0.09200878441333772,0.09070518612861632,0.07960083335638046,False,False
1699222499.7935538,0.0970323607325554,0.09164499491453172,0.0904613584280014,0.08746873587369919,False,False
1699222499.811041,0.09724170714616777,0.08416202664375305,0.08830275386571884,0.09186679124832152,False,False
1699222499.827035,0.09562164545059204,0.07804892212152481,0.09718744456768036,0.0826185941696167,False,False
1699222499.844566,0.09892278909683228,0.07477749139070511,0.09569431841373444,0.07964953035116196,False,False
1699222499.860151,0.09949742257595062,0.07515820860862732,0.09065324068069458,0.0700613334774971,False,False
1699222499.877694,0.10219599306583403,0.08241604268550873,0.09075319021940233,0.07037992775440216,False,False
1699222499.8935971,0.10576508939266203,0.08092190325260162,0.08270841091871263,0.08714938163757324,False,True
1699222499.911058,0.09091326594352722,0.08708741515874863,0.09057176858186723,0.10261206328868866,False,False
1699222499.9271636,0.09309520572423936,0.08997367322444916,0.09156797081232072,0.10509505122900008,False,False
1699222499.9441981,0.09435334801673888,0.08862116932868958,0.08495736867189407,0.09530863165855408,False,False
1699222499.960392,0.09748992323875427,0.08822648227214812,0.0938154086470604,0.090553380548954,False,False
1699222499.977675,0.09639135748147963,0.08428482711315155,0.09487085044384004,0.10232847183942796,False,False
1699222499.9932966,0.0935577005147934,0.08321329951286316,0.09805946052074432,0.09354528039693832,False,False
1699222500.0108511,0.0968114286661148,0.08315073698759079,0.09951452165842056,0.07283740490674973,False,False
1699222500.026897,0.09938285499811172,0.08597265928983687,0.09157342463731766,0.07362866401672362,True,False
1699222500.044408,0.10004112869501114,0.0949777290225029,0.09229027479887007,0.08445891737937927,False,False
1699222500.06021,0.09760425239801407,0.0940219908952713,0.0934399589896202,0.09494323283433914,False,False
1699222500.077674,0.0903688371181488,0.08551540970802307,0.0981014147400856,0.10327115654945374,False,False
1699222500.093437,0.093422569334507,0.09434036910533904,0.10108818113803864,0.10760749876499176,False,False
1699222500.1107051,0.10186393558979034,0.09837771207094193,0.09693097323179244,0.09287721663713457,False,False
1699222500.126852,0.09878632426261902,0.0935717597603798,0.0906919464468956,0.08214987069368362,False,False
1699222500.14405,0.0949137806892395,0.08835018426179886,0.09597718715667723,0.0745200663805008,False,False
1699222500.159997,0.09729407727718352,0.09429869800806047,0.09758787602186204,0.0702754333615303,False,False
1699222500.1775448,0.1047113686800003,0.09879998117685318,0.0929422453045845,0.07638458907604218,False,False
1699222500.193274,0.10531139373779297,0.08746977150440216,0.09257412701845168,0.08602561056613922,False,False
1699222500.210649,0.10408356040716173,0.08924303203821182,0.09257412701845168,0.08602561056613922,False,False
1699222500.226249,0.10153073817491533,0.08451521396636963,0.08962644636631012,0.08191919326782228,False,False
1699222500.2439911,0.09990465641021727,0.0891885906457901,0.08962644636631012,0.08191919326782228,False,True
1699222500.259416,0.10313820838928224,0.09623365104198456,0.09667730331420897,0.09335333853960036,False,False
1699222500.277251,0.09391428530216216,0.08799789100885391,0.09667730331420897,0.09335333853960036,False,False
1699222500.2933571,0.06906209886074066,0.08013714104890822,0.09504440426826476,0.0937424972653389,False,False
1699222500.3106382,0.04758656397461891,0.07115880399942398,0.0749625712633133,0.09219730645418167,False,False
1699222500.3265731,0.053227555006742484,0.06899643689393997,0.03396977484226227,0.07837630808353424,False,False
1699222500.343999,0.04924645647406578,0.0613238774240017,0.037971630692482,0.08291241526603699,True,False
1699222500.35972,0.048187922686338425,0.06495484709739685,0.03951577469706535,0.08015955984592438,False,False
1699222500.3774312,0.04748011752963066,0.0703081339597702,0.04066823795437813,0.07103291898965836,False,False
1699222500.3930318,0.046519845724105835,0.0702623501420021,0.042004682123661034,0.0696554109454155,False,False
1699222500.41056,0.049299705773592,0.07632598280906677,0.042004682123661034,0.0696554109454155,False,False
1699222500.426597,0.04627421125769615,0.0735032707452774,0.04499008506536484,0.07059641927480698,False,False
1699222500.4438589,0.05241044238209725,0.06975901126861572,0.04499008506536484,0.07059641927480698,False,False
1699222500.459247,0.0628894492983818,0.07186901569366455,0.042882028967142105,0.06315924972295761,False,False
1699222500.477267,0.06798508018255234,0.07390046864748001,0.042882028967142105,0.06315924972295761,False,False
1699222500.4932618,0.0604005940258503,0.06929101794958115,0.04778345674276352,0.07538600265979767,False,False
1699222500.510656,0.05418359488248825,0.06100551784038544,0.04730261117219925,0.07966908067464827,False,False
1699222500.5260289,0.05498164147138596,0.05907826870679855,0.041791584342718124,0.07502330839633943,False,False
1699222500.5437222,0.052952662110328674,0.06634750962257385,0.04031570628285408,0.06912826001644135,False,False
1699222500.559883,0.05831897631287575,0.07193302363157272,0.05007316172122955,0.06000960245728493,False,False
1699222500.5774534,0.05859646946191788,0.06732208281755447,0.05678920820355415,0.05141716450452805,False,False
1699222500.5927732,0.055651776492595666,0.06527090817689896,0.05134102702140808,0.06122967600822449,False,False
1699222500.6103349,0.05408792942762375,0.06506957113742827,0.042986612766981125,0.07286326587200165,False,False
1699222500.6265864,0.05211688205599785,0.07020045816898346,0.05179475620388985,0.07537126541137695,False,False
1699222500.643898,0.0544387586414814,0.07492703944444656,0.05651797354221344,0.0761948823928833,False,False
1699222500.659473,0.05410661920905113,0.07123544812202454,0.052998632192611694,0.08629599213600159,False,False
1699222500.677196,0.051484260708093636,0.0638803094625473,0.0469781868159771,0.0893113911151886,False,False
1699222500.6929338,0.05172394588589668,0.07122524082660675,0.03900761157274246,0.06575098633766174,False,False
1699222500.7104902,0.051470428705215454,0.08457967638969421,0.03900761157274246,0.06575098633766174,False,False
1699222500.726136,0.05270552262663841,0.08248340338468553,0.04455259069800377,0.07790642976760864,False,False
1699222500.7437859,0.05725684389472008,0.0760953351855278,0.04455259069800377,0.07790642976760864,False,False
1699222500.759554,0.05350838601589203,0.07075805962085724,0.048032548278570175,0.0738258883357048,False,False
1699222500.777097,0.05565977841615677,0.06925874948501587,0.048032548278570175,0.0738258883357048,False,False
1699222500.7929509,0.057988442480564124,0.0791141465306282,0.05365744233131409,0.07291309535503387,False,False
1699222500.8113122,0.060734421014785774,0.08447930216789246,0.05396504327654839,0.08014427870512009,False,False
1699222500.826518,0.05931743979454041,0.07490044832229614,0.05138784274458885,0.07999511808156967,False,True
1699222500.843689,0.05853772908449172,0.06269122660160065,0.0587717741727829,0.060644343495368964,False,False
1699222500.8597894,0.061689425259828574,0.0715954601764679,0.06682800501585008,0.061180643737316125,False,False
1699222500.877166,0.052854541689157486,0.0818086788058281,0.06304619461297989,0.079071044921875,False,False
1699222500.8931868,0.05102577805519104,0.07526581734418869,0.05496685206890106,0.09051963686943054,True,False
1699222500.910367,0.056813474744558334,0.0723196342587471,0.054574735462665565,0.08177939057350159,False,False
1699222500.9264212,0.05420789495110512,0.08033901453018187,0.05596129223704338,0.07568447291851044,False,False
1699222500.9434881,0.049612481147050864,0.07496327906847,0.05462013930082321,0.08709635585546494,False,False
1699222500.959358,0.04878658428788185,0.06957109272480011,0.05891372635960579,0.08639491349458693,False,False
1699222500.9768949,0.04575325176119805,0.06969282776117325,0.0582435354590416,0.08064516633749008,False,False
1699222500.9924529,0.04834390804171562,0.0620870292186737,0.048026610165834434,0.0726398229598999,False,False
1699222501.0102491,0.05495098605751991,0.06271371245384216,0.048026610165834434,0.0726398229598999,False,False
1699222501.026122,0.05736129730939865,0.06626307219266891,0.04939046874642372,0.07684233784675598,False,False
1699222501.043591,0.058180369436740875,0.06538493931293488,0.05428262427449226,0.08561694622039795,False,False
1699222501.0592382,0.0581367053091526,0.06889118254184723,0.058217655867338174,0.08637817203998566,False,True
1699222501.076708,0.09842848777770996,0.08629458397626877,0.05523352324962616,0.07796618342399597,False,False
1699222501.091754,0.14510202407836914,0.09447439014911653,0.11560820788145065,0.10080225020647048,False,False
1699222501.1095538,0.5917394161224365,0.4357505440711975,0.11560820788145065,0.10080225020647048,False,False
1699222501.1255322,0.5917394161224365,0.4357505440711975,0.5203253626823425,0.4117747843265533,False,False
1699222501.143242,0.866881787776947,0.7125626206398009,0.5994859933853149,0.4573752582073212,False,False
1699222501.159116,0.9068027138710022,0.7709762454032898,0.7645097970962524,0.6285289525985718,False,False
1699222501.1766882,0.9420501589775084,0.8597306609153748,0.8117580413818359,0.7209837436676025,False,False
1699222501.1927881,0.9307479262351991,0.9294217824935912,0.9083626866340636,0.9227349162101746,False,False
1699222501.2099972,0.9198011159896852,0.925121247768402,0.9111618995666504,0.9270356893539428,False,False
1699222501.2257788,0.9121571183204652,0.9323874711990356,0.9106112122535706,0.9386293292045592,False,False
1699222501.243202,0.9062436819076538,0.9391964077949524,0.9069803953170776,0.9319292902946472,False,False
1699222501.2595198,0.9075759053230286,0.930041253566742,0.9040209650993348,0.9260030388832092,False,False
1699222501.2766461,0.908423125743866,0.9258877635002136,0.906572163105011,0.9409812688827516,False,False
1699222501.29355,0.9060491919517516,0.9330840706825256,0.9155678749084472,0.9362854957580566,False,False
1699222501.310516,0.9040462374687196,0.9300371408462524,0.9215767979621888,0.9250651597976683,False,False
1699222501.327532,0.9093154072761536,0.9129665493965148,0.8920899033546448,0.943907916545868,False,False
1699222501.3437119,0.9131435751914978,0.911169409751892,0.9060483574867249,0.9355291128158568,False,False
1699222501.360665,0.913407564163208,0.9109249711036682,0.9165759682655334,0.9310712814331056,False,False
1699222501.3776429,0.9109600782394408,0.9171790480613708,0.918599247932434,0.9273279309272766,False,False
1699222501.3923998,0.9045957326889038,0.9265397191047668,0.9112437963485718,0.9312400817871094,False,False
1699222501.410008,0.9061679244041444,0.929211676120758,0.8994757533073425,0.9425525069236756,False,False
1699222501.425725,0.9149353504180908,0.9272391200065612,0.9152594804763794,0.9508741497993468,False,False
1699222501.443201,0.9150002598762512,0.9273301362991332,0.9152594804763794,0.9508741497993468,False,False
1699222501.45927,0.9117909073829652,0.9284194707870485,0.8973501920700073,0.9379434585571288,False,False
1699222501.4764311,0.9103006720542908,0.9313401579856871,0.9114829301834106,0.9371851682662964,False,False
1699222501.49255,0.9261512756347656,0.9257591366767884,0.9209674000740052,0.9393041729927064,False,False
1699222501.509758,0.945061981678009,0.9264702200889589,0.9409229755401612,0.9422551393508912,False,False
1699222501.5259454,0.9570430517196656,0.9320827126502992,0.9518057703971864,0.9386212825775146,False,False
1699222501.543055,0.9626760482788086,0.93416166305542,0.9659306406974792,0.931852638721466,False,False
1699222501.559225,0.9627196788787842,0.9444442987442015,0.9717513918876648,0.9303972721099854,False,False
1699222501.576267,0.9640777111053468,0.951715648174286,0.9683058857917786,0.9370152950286864,False,False
1699222501.5921226,0.9644557237625122,0.9543173313140868,0.9675038456916808,0.9406933784484864,False,False
1699222501.609479,0.9614968299865724,0.9494396448135376,0.9665684700012208,0.9346707463264464,False,False
1699222501.625518,0.9553192257881165,0.9467612504959106,0.9659054279327391,0.9337975382804872,False,False
1699222501.6426082,0.9512088298797609,0.9486512541770936,0.9781865477561952,0.9364190697669984,False,False
1699222501.658582,0.9541276693344116,0.9492782354354858,0.9805735349655152,0.9381790161132812,False,False
1699222501.676159,0.9560404419898988,0.9421559572219848,0.9619690775871276,0.9415938854217528,False,False
1699222501.692108,0.962408483028412,0.9321988821029664,0.9725846648216248,0.9337176680564879,False,False
1699222501.709399,0.9615416526794434,0.9344410300254822,0.976450264453888,0.9328408241271972,False,False
1699222501.7257788,0.9592064023017884,0.9321236610412598,0.9757111072540284,0.9312925338745116,False,False
1699222501.7425852,0.9532660841941832,0.9164468050003052,0.9748533964157104,0.9282625317573548,False,False
1699222501.758848,0.9499540925025941,0.9176874160766602,0.9727969765663148,0.9334591627120972,False,False
1699222501.7761366,0.962505340576172,0.9337781667709352,0.979236900806427,0.948007106781006,False,False
1699222501.792141,0.9660552144050598,0.9456518888473512,0.9773320555686952,0.946573793888092,False,False
1699222501.8093722,0.9564354419708252,0.9443601369857788,0.969736397266388,0.9433576464653016,False,False
1699222501.82545,0.9559559226036072,0.9332010746002196,0.9656935930252076,0.9460361003875732,False,False
1699222501.842644,0.9624669551849364,0.9288153648376464,0.963105320930481,0.9517203569412231,False,False
1699222501.858685,0.9699153304100036,0.9285821318626404,0.9783498048782348,0.9491570591926576,False,False
1699222501.875951,0.979839324951172,0.9401974081993104,0.9972839951515198,0.9378661513328552,False,False
1699222501.891659,0.9834827780723572,0.9612847566604614,1.0059647560119631,0.9352905750274658,False,False
1699222501.909334,0.9771255850791932,0.9735704660415648,1.004031777381897,0.9344061017036438,False,False
1699222501.9255626,0.9754236340522766,0.963554620742798,1.0108205080032349,0.9273656010627748,False,False
1699222501.942684,0.9752117395401,0.9470033049583436,1.011897087097168,0.9418271780014038,False,False
1699222501.958884,0.9781449437141418,0.9473616480827332,0.9973965287208556,0.945020079612732,False,False
1699222501.976021,0.9797510504722596,0.9473807811737059,0.9862434267997742,0.9322385787963868,False,False
1699222501.9917078,0.9805485606193542,0.9395946264266968,0.9831469655036926,0.930683732032776,False,False
1699222502.009203,0.9752542972564696,0.9466773271560668,0.9769147634506226,0.9302717447280884,False,False
1699222502.0255556,0.9723958373069764,0.946272909641266,0.9787469506263732,0.945530891418457,False,False
1699222502.042509,0.9861949682235718,0.941481590270996,0.9893650412559508,0.9432100057601928,False,False
1699222502.058609,0.9904540181159972,0.9391019344329834,0.9953721165657043,0.9476341009140016,False,False
1699222502.0758169,0.9719011783599854,0.7608510255813599,1.003337025642395,0.944483995437622,False,False
1699222502.092012,0.953884780406952,0.5713523626327515,0.9637774825096129,0.7639217972755432,False,False
1699222502.109126,0.9239044189453124,0.30205130577087397,0.9145976901054382,0.5968446135520935,False,False
1699222502.1253374,0.9161638617515564,0.2938367426395416,0.896373450756073,0.3212563991546631,False,False
1699222502.142682,0.903713881969452,0.2920643389225006,0.8944964408874512,0.3134811520576477,False,False
1699222502.158338,0.8944492340087891,0.3027200400829315,0.8964439630508423,0.3033566474914551,False,False
1699222502.1758778,0.906873881816864,0.29490283131599426,0.899773895740509,0.3034879267215729,False,False
1699222502.1918721,0.9094337821006776,0.2979799807071686,0.9077391028404236,0.3005379140377045,False,False
1699222502.209285,0.9021272063255309,0.3144052922725677,0.904133439064026,0.30584609508514404,False,False
1699222502.225091,0.9036851525306702,0.31679028272628784,0.9055390357971193,0.3152066171169281,False,False
1699222502.242698,0.9097410440444946,0.3060007393360138,0.9102712273597716,0.3171314299106598,False,False
1699222502.258795,0.914092481136322,0.3005838394165039,0.8915631175041199,0.3031499683856964,False,False
1699222502.275894,0.9109071493148804,0.3126571774482727,0.90384703874588,0.3009354770183563,True,False
1699222502.2918668,0.9083391427993774,0.3222129642963409,0.908935248851776,0.3077107071876526,False,False
1699222502.309241,0.912413477897644,0.31663644313812256,0.900465726852417,0.3148318827152252,False,False
1699222502.3253472,0.912897765636444,0.3132857382297516,0.9037808775901794,0.3279536068439484,False,False
1699222502.342664,0.9166747927665709,0.31740233302116394,0.9135060906410216,0.3120967149734497,False,False
1699222502.358335,0.9146390557289124,0.3203856348991394,0.9143320918083192,0.3016521632671356,False,False
1699222502.375777,0.9106862545013428,0.312000572681427,0.905314803123474,0.3096056580543518,False,False
1699222502.391732,0.9094812273979188,0.30667412281036377,0.9138815999031068,0.30557867884635925,False,False
1699222502.409111,0.9074609279632568,0.3089232444763184,0.91258043050766,0.310629278421402,False,False
1699222502.4251661,0.9113510847091676,0.3081940710544586,0.9093843698501588,0.313505619764328,False,False
1699222502.442389,0.9097871780395508,0.3120613694190979,0.9082908630371094,0.310651034116745,False,False
1699222502.4584448,0.9140174388885498,0.3033665716648102,0.8956563472747803,0.3106924593448639,False,False
1699222502.475595,0.9114165902137756,0.3009808659553528,0.907710075378418,0.3079214692115784,False,False
1699222502.49176,0.9075915217399596,0.30217957496643066,0.906800091266632,0.29853352904319763,False,True
1699222502.5088909,0.912629246711731,0.2862770259380341,0.900574266910553,0.2922186553478241,False,False
1699222502.5251892,0.9116116762161256,0.2933782041072845,0.9091448783874512,0.3027946352958679,True,False
1699222502.542372,0.9204708337783812,0.3051948845386505,0.9085028171539308,0.308784544467926,False,False
1699222502.558536,0.9288877248764038,0.3084535896778107,0.9118583202362059,0.3059141933917999,False,False
1699222502.575634,0.9193086028099059,0.3091926872730255,0.9128485918045044,0.30506768822669983,False,False
1699222502.591775,0.9134592413902284,0.30232980847358704,0.9052943587303162,0.2977105677127838,False,False
1699222502.608982,0.9123901724815368,0.2993025481700897,0.9032766819000244,0.28981390595436096,False,False
1699222502.6251268,0.9113309979438782,0.292042076587677,0.9066824913024902,0.2879011034965515,False,False
1699222502.6421962,0.9127947092056274,0.2808118760585785,0.913834512233734,0.28394970297813416,False,False
1699222502.6585839,0.9120159149169922,0.2786027491092682,0.922070562839508,0.28837230801582336,False,False
1699222502.6755998,0.9131093025207521,0.28036025166511536,0.9190241694450378,0.29441070556640625,False,False
1699222502.692159,0.9169427752494812,0.28655120730400085,0.9139190912246704,0.2992311716079712,False,True
1699222502.7086759,0.774585485458374,0.3300627171993256,0.9131088852882384,0.3078633546829224,False,False
1699222502.7248778,0.5592465400695801,0.391825407743454,,,False,False
1699222502.741882,0.4254606664180756,0.4400116503238678,,,False,False
1699222502.75866,0.1463933140039444,0.5162239074707031,0.13353854417800906,0.5967378616333008,False,False
1699222502.775579,0.16197550296783447,0.5445463657379149,0.13353854417800906,0.5967378616333008,False,False
1699222502.792305,0.1684006303548813,0.5537055134773254,0.13353854417800906,0.5967378616333008,False,False
1699222502.8088374,0.1599305123090744,0.557221531867981,0.13353854417800906,0.5967378616333008,False,False
1699222502.8257976,0.1596212089061737,0.5605147480964661,0.1425359696149826,0.6203171610832214,False,False
1699222502.8428118,0.15083876252174375,0.5577013492584229,0.1425359696149826,0.6203171610832214,False,False
1699222502.857342,0.1450798511505127,0.5732458829879761,0.1494249701499939,0.6106644868850708,False,False
1699222502.8763466,0.16018156707286835,0.6084107756614685,0.1494249701499939,0.6106644868850708,False,False
1699222502.893035,0.16241954267024994,0.5922299027442932,0.1448088437318802,0.6125475764274597,True,False
1699222502.909735,0.1658255010843277,0.5908408761024475,0.1448088437318802,0.6125475764274597,False,False
1699222502.9264731,0.16118082404136658,0.5877137184143066,0.14690858125686646,0.6281678080558777,False,False
1699222502.94333,0.15123051404953006,0.5820278525352478,0.14690858125686646,0.6281678080558777,False,False
1699222502.9578118,0.1582711786031723,0.5957631468772888,0.1559142917394638,0.6203737258911133,False,False
1699222502.976397,0.16475249826908112,0.5996596217155457,0.1559142917394638,0.6203737258911133,False,False
1699222502.9908962,0.16040682792663574,0.6028155684471129,0.14946967363357544,0.6036853194236755,False,False
1699222503.009938,0.14931391179561615,0.5901939272880554,0.15158936381340027,0.6064385771751404,False,False
1699222503.0242472,0.14931391179561615,0.5901939272880554,0.13861893117427826,0.5956463217735289,False,False
1699222503.0437188,0.1603061556816101,0.5948776006698608,0.1294603943824768,0.5885396599769592,False,False
1699222503.057342,0.1603061556816101,0.5948776006698608,0.1375393122434616,0.5959174633026123,False,True
1699222503.07671,0.17169490456581116,0.5559902787208557,0.14246024191379547,0.5987635850906372,False,False
1699222503.091167,0.17423240840435028,0.5453481674194336,0.14349208772182465,0.5470296740531921,False,False
1699222503.110917,0.17362342774868011,0.5358418226242065,0.14349208772182465,0.5470296740531921,False,False
1699222503.1238348,0.17046114802360535,0.5381715297698975,0.1536795049905777,0.5532534718513489,False,False
1699222503.1419034,0.16606616973876953,0.5479085445404053,0.1536795049905777,0.5532534718513489,False,False
1699222503.157703,0.16315501928329468,0.5302911996841431,0.1571822166442871,0.5506812930107117,False,False
1699222503.175369,0.16861513257026672,0.5200868248939514,0.1571822166442871,0.5506812930107117,False,False
1699222503.190603,0.1760006695985794,0.5289255380630493,0.15620997548103333,0.5657691359519958,False,False
1699222503.208361,0.16777083277702332,0.5382079482078552,0.15620997548103333,0.5657691359519958,False,False
1699222503.224349,0.1675092875957489,0.5300348997116089,0.14667226374149325,0.5603942275047302,False,False
1699222503.2419071,0.16541138291358948,0.5260398387908936,0.13942448794841766,0.5745261907577515,False,False
1699222503.257198,0.16380919516086578,0.5306550860404968,0.13902904093265533,0.5751877427101135,False,False
1699222503.274985,0.15798068046569824,0.5287622213363647,0.14615944027900696,0.5612483620643616,False,False
1699222503.290879,0.16795125603675842,0.5304910540580751,0.14585213363170624,0.5689817667007446,False,False
